Fid,SourcedFrom,FileTimeUtc,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,Payload,SourceIpCountryCode,SourceIpRegion,SourceIpCity,SourceIpLatitude,SourceIpLongitude,SourceIpMetroCode,SourceIpAreaCode,HttpRequest,Label
172.217.10.98-10.42.0.211-443-43100-6,SinkHoleMessage,1.31E+17,175.145.232.178,24109,AS4788,204.95.99.26,81,Unknown,MY,9,Penang,5.4112,100.3354,0,0,309,WORMS
172.217.10.46-10.42.0.151-443-36974-6,SinkHoleMessage,1.31E+17,175.141.146.15,51691,AS4788,204.95.99.86,84,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.42-66.198.24.253-50008-80-6,SinkHoleMessage,1.31E+17,115.164.48.23,41205,AS4818,204.95.99.86,1644,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,WORMS
182.22.24.124-10.42.0.211-443-38532-6,SinkHoleMessage,1.31E+17,60.48.68.163,2613,AS4788,204.95.99.31,288,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-52.84.28.215-44886-443-6,SinkHoleMessage,1.31E+17,113.210.135.159,2530,AS9534,204.95.99.109,81,Unknown,MY,12,Shah Alam,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,WORMS
206.126.112.142-10.42.0.151-443-56757-6,SinkHoleMessage,1.31E+17,60.51.96.255,58257,AS4788,204.95.99.109,1998,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-14.17.42.57-44318-80-6,SinkHoleMessage,1.31E+17,120.139.133.80,54167,AS38322,204.95.99.109,95,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,lv||UsbV_64AF3C92||AN-PC01/nilai1||MY||WIN_7 X64||5||avast! Antivirus||Program Manager,WORMS
10.42.0.211-104.244.43.3-52772-443-6,SinkHoleMessage,1.31E+17,175.145.176.86,55427,AS4788,204.95.99.109,7777,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-52359-53-17,SinkHoleMessage,1.31E+17,175.142.76.24,13522,AS4788,204.95.99.86,991,Unknown,MY,2,Sungai Petani,5.647,100.4877,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-31.13.80.5-53916-443-6,SinkHoleMessage,1.31E+17,175.145.118.141,50518,AS4788,204.95.99.31,1921,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.42-104.192.110.245-45763-80-6,SinkHoleMessage,1.31E+17,60.53.169.233,61674,AS4788,204.95.99.109,6666,Unknown,MY,2,Sungai Petani,5.647,100.4877,0,0,POST /ready HTTP/1.1,WORMS
172.217.3.97-10.42.0.42-443-38906-6,SinkHoleMessage,1.31E+17,103.1.70.56,63607,AS45960,204.95.99.86,1176,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-23.205.16.85-52546-80-6,SinkHoleMessage,1.31E+17,115.164.181.9,29027,AS4818,204.95.99.109,81,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
157.240.18.15-10.42.0.211-443-57776-6,SinkHoleMessage,1.31E+17,175.144.171.65,52067,AS4788,204.95.99.31,1920,Unknown,MY,9,Prai,5.3814,100.3897,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-39150-53-17,SinkHoleMessage,1.31E+17,115.133.249.196,21448,AS4788,204.95.99.109,2211,Unknown,MY,5,Seremban,2.7297,101.9381,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.10.14-10.42.0.211-443-40656-6,SinkHoleMessage,1.31E+17,115.132.50.70,15346,AS4788,204.95.99.31,288,Unknown,MY,7,Kuala Kangsar,4.7667,100.9333,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.195-10.42.0.211-443-41527-6,SinkHoleMessage,1.31E+17,203.106.150.180,14947,AS4788,204.95.99.86,1604,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
182.254.5.234-10.42.0.211-80-56925-6,SinkHoleMessage,1.31E+17,118.100.208.75,20195,AS4788,204.95.99.31,1920,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.11.36-10.42.0.151-443-53096-6,SinkHoleMessage,1.31E+17,210.186.55.1,11259,AS4788,204.95.99.109,88,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.46-10.42.0.42-443-33244-6,SinkHoleMessage,1.31E+17,175.144.234.222,11531,AS4788,204.95.99.31,1888,Unknown,MY,9,Penang,5.4112,100.3354,0,0,"lv|'|'|2KrYrdmK2Kcg2KfZhNis2LLYp9im2LFfRTQwQTFCMzU=|'|'|ZAMRI|'|'|Compaq|'|'|2013-11-25|'|'||'|'|Win 7 Ultimate SP0 x86|'|'|Yes|'|'|0.6.4|'|'|..|'|'|4pa2IDEy7JuU7J2YIOq4sOyggSBNaXJhY2xlcyBpbiBEZWNlbWJlciAtIEV4byAtIFNwb3RpZnkgLSBHb29nbGUgQ2hyb21l|'|'|2b3328e57676df442688f81f9824276a,[endof]",WORMS
10.42.0.211-64.71.142.124-36267-443-6,SinkHoleMessage,1.31E+17,183.171.173.58,8813,AS10030,204.95.99.109,95,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,lv||UsbV_9493E07C||LENOVO-PC/lenovo||MY||WIN_7 X64||5||avast! Antivirus||Driving In Russia (Week 1 - January - 2013) ll SFB - YouTube - Google Chrome,WORMS
10.42.0.42-14.29.93.254-50574-80-6,SinkHoleMessage,1.31E+17,203.217.176.84,12140,AS17564,204.95.99.109,8899,Unknown,MY,17,Putrajaya,2.9431,101.6994,0,0,lv0njxq80Welcome_8A8F11860njxq80COPBK-NORIZA0njxq80noriza.kassim0njxq800njxq80WIN_7 X86 SP10njxq800.4d0njxq80Y0njxq80--,RECONNAISSANCE
10.42.0.211-10.42.0.1-53662-53-17,SinkHoleMessage,1.31E+17,180.74.175.98,51810,AS38322,204.95.99.31,1920,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
216.58.217.132-10.42.0.42-443-50402-6,SinkHoleMessage,1.31E+17,118.101.147.166,4935,AS4788,204.95.99.109,87,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
202.77.129.230-10.42.0.211-80-50622-6,SinkHoleMessage,1.31E+17,119.110.110.100,31059,AS17971,204.95.99.109,81,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-44228-53-17,SinkHoleMessage,1.31E+17,60.49.174.54,57433,AS4788,204.95.99.86,1888,Unknown,MY,9,Nibong Tebal,5.1659,100.4779,0,0,lv0njxq80Mared\AAPEN-ENGPC0009\mohamadshukrihanafi_A8415A3C0njxq80MYS0njxq80WIN_7 X86 SP10njxq800.3.20njxq80N0njxq80,WORMS
192.229.173.173-10.42.0.211-80-39748-6,SinkHoleMessage,1.31E+17,115.164.215.247,23474,AS4818,204.95.99.86,991,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-52.179.189.71-36951-443-6,SinkHoleMessage,1.31E+17,115.133.254.88,49425,AS4788,204.95.99.109,88,Unknown,MY,4,Melaka,2.196,102.2405,0,0,lv0njxq80TeeeeFa_AE7A3DD00njxq80DINJER-PC0njxq80dinjer0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80Y0njxq80--,WORMS
182.22.25.124-10.42.0.211-443-54060-6,SinkHoleMessage,1.31E+17,1.9.98.150,2774,AS4788,204.95.99.109,88,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-1655-53-17,SinkHoleMessage,1.31E+17,1.9.103.19,1142,AS4788,204.95.99.109,88,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.42-23.194.181.192-41150-443-6,SinkHoleMessage,1.31E+17,210.195.195.164,52516,AS4788,204.95.99.109,1177,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,iGJqGwcf0HClJK4QR8NSmK/0h4hJdLbNdOrwMnr+FjW4Fz10B/fOnWGJP7BOKCUQ,WORMS
172.217.12.174-10.42.0.151-443-60477-6,SinkHoleMessage,1.31E+17,60.53.24.67,54317,AS4788,204.95.99.109,88,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,lv0njxq80TeeeeFa_688859E20njxq80IDEA-PC0njxq80Lenovo0njxq800njxq80WIN_8 X64 SP00njxq800.4d0njxq80Y0njxq80--,WORMS
172.217.10.8-10.42.0.211-443-32989-6,SinkHoleMessage,1.31E+17,1.9.103.230,4896,AS4788,204.95.99.109,88,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.11.46-10.42.0.151-443-41731-6,SinkHoleMessage,1.31E+17,175.140.89.9,42496,AS4788,204.95.99.109,7777,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /ready HTTP/1.1,WORMS
172.217.12.206-10.42.0.151-443-52499-6,SinkHoleMessage,1.31E+17,113.210.138.107,35720,AS9534,204.95.99.109,88,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-41939-53-17,SinkHoleMessage,1.31E+17,113.210.8.221,55083,AS9534,204.95.99.86,1888,Unknown,MY,17,Putrajaya,2.9431,101.6994,0,0,lv0njxq80~Torrent~_781FAFBE0njxq80USA0njxq80WIN_7 X86 SP10njxq800.3.10njxq80Y0njxq80Watch The Vampire Diaries S05E17 HDTV x264 LOL mp4 - Google Chrome,RECONNAISSANCE
10.42.0.211-36.110.213.49-41080-80-6,SinkHoleMessage,1.31E+17,115.134.114.149,49593,AS4788,204.95.99.31,288,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-23.206.162.129-39560-80-6,SinkHoleMessage,1.31E+17,1.9.103.184,6539,AS4788,204.95.99.26,99,Unknown,MY,5,Seremban,2.7297,101.9381,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-10.42.0.1-39226-53-17,SinkHoleMessage,1.31E+17,124.13.238.20,50274,AS4788,204.95.99.85,6464,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,fYZlcvjI+ahkf2zgDaEZwHwXXa3iQjT2HdN9dI53MiiE5Pt+/ezNV9YISvf0GYazv3yXpS4Wg4cKjJPPl0XWgg==,RECONNAISSANCE
172.217.3.110-10.42.0.42-443-39374-6,SinkHoleMessage,1.31E+17,60.53.17.156,52183,AS4788,204.95.99.109,88,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.0,WORMS
199.59.150.10-10.42.0.211-443-55321-6,SinkHoleMessage,1.31E+17,60.52.58.115,51986,AS4788,204.95.99.86,2164,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,WORMS
158.85.58.55-10.42.0.151-5222-48102-6,SinkHoleMessage,1.31E+17,180.75.14.86,55057,AS38322,204.95.99.31,2288,Unknown,MY,9,Pinang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-64.71.142.124-35312-80-6,SinkHoleMessage,1.31E+17,124.13.163.199,25742,AS4788,204.95.99.109,5552,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,188,WORMS
172.217.12.194-10.42.0.151-443-56046-6,SinkHoleMessage,1.31E+17,175.143.80.93,50452,AS4788,204.95.99.31,288,Unknown,MY,5,Seremban,2.7297,101.9381,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.3.110-10.42.0.151-443-47157-6,SinkHoleMessage,1.31E+17,202.184.111.90,60256,AS2042,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
220.243.225.102-10.42.0.42-80-51164-6,SinkHoleMessage,1.31E+17,123.136.107.125,4993,AS38466,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
203.205.147.229-10.42.0.211-80-58479-6,SinkHoleMessage,1.31E+17,118.101.58.188,57966,AS4788,204.95.99.100,4040,Unknown,MY,12,Kajang,2.9927,101.7909,0,0,54033258<|>LENOVO_S300-PC<|>LENOVO_S300<|>Microsoft Windows 7 Home Premium <|>extended<|>Kaspersky Internet Security .<|>false - 1/11/2014,RECONNAISSANCE
221.228.208.97-10.42.0.211-80-37009-6,SinkHoleMessage,1.31E+17,14.1.210.241,49804,AS45960,204.95.99.31,1920,Unknown,MY,12,Kajang,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-10.42.0.1-32393-53-17,SinkHoleMessage,1.31E+17,175.144.183.196,50010,AS4788,204.95.99.142,86,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.11.10-10.42.0.151-443-56365-6,SinkHoleMessage,1.31E+17,118.101.202.148,29185,AS4788,204.95.99.31,105,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-111.206.25.159-41053-80-6,SinkHoleMessage,1.31E+17,175.137.94.78,53270,AS4788,204.95.99.26,1177,Unknown,MY,13,Kuala Terengganu,5.3302,103.1408,0,0,lv|'|'|SGFjS2VkIGJ5IGFobWVkXzZDQkVFNDBB|'|'|YOEJR-PC|'|'|yoe JR|'|'|2013-05-30|'|'|USA|'|'|Win 7 Ultimate SP1 x86|'|'|Yes|'|'|0.5.0E|'|'|..|'|'|KDIpIE51ciBTeWF6d2FueSAtIEdvb2dsZSBDaHJvbWU=|'|'|[endof],WORMS
10.42.0.42-104.244.42.2-56134-443-6,SinkHoleMessage,1.31E+17,60.51.9.105,55892,AS4788,204.95.99.109,86,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,lv||UsbV_4EA87B0C||USER-PC/User||MY||WIN_7 X86||4||Avira Desktop||Idhu Kadhala 08/27/14 - YouTube - Google Chrome,RECONNAISSANCE
10.42.0.211-13.107.3.128-51740-443-6,SinkHoleMessage,1.31E+17,183.171.161.197,6600,AS10030,204.95.99.31,1921,Unknown,MY,12,Ampang,3.15,101.7667,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.10.138-10.42.0.42-443-50646-6,SinkHoleMessage,1.31E+17,118.101.152.243,52663,AS4788,204.95.99.86,1644,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-66.198.24.224-33497-80-6,SinkHoleMessage,1.31E+17,175.140.89.19,57600,AS4788,204.95.99.86,84,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
180.163.255.159-10.42.0.211-443-52986-6,SinkHoleMessage,1.31E+17,60.54.92.59,27827,AS4788,204.95.99.109,88,Unknown,MY,16,Kota Kinabalu,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-41261-53-17,SinkHoleMessage,1.31E+17,113.210.139.16,26647,AS9534,204.95.99.31,288,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
175.100.207.231-10.42.0.151-80-36354-6,SinkHoleMessage,1.31E+17,14.1.198.1,58385,AS45960,204.95.99.31,1921,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.10.106-10.42.0.211-443-52802-6,SinkHoleMessage,1.31E+17,124.13.68.164,33670,AS4788,204.95.99.31,1920,Unknown,MY,13,Kuala Terengganu,5.3302,103.1408,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
202.77.129.54-10.42.0.211-80-54225-6,SinkHoleMessage,1.31E+17,175.140.89.5,33031,AS4788,204.95.99.31,1920,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.42-54.192.38.154-59371-443-6,SinkHoleMessage,1.31E+17,1.9.98.57,10336,AS4788,204.95.99.109,102,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.3.106-10.42.0.211-443-43275-6,SinkHoleMessage,1.31E+17,60.48.33.109,50576,AS4788,204.95.99.109,2211,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
219.142.78.162-10.42.0.151-80-54617-6,SinkHoleMessage,1.31E+17,60.54.77.223,53215,AS4788,204.95.99.86,83,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-125.39.133.40-57875-80-6,SinkHoleMessage,1.31E+17,118.100.152.99,49649,AS4788,204.95.99.31,333,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-53357-53-17,SinkHoleMessage,1.31E+17,60.53.95.79,62420,AS4788,204.95.99.109,258,Unknown,MY,12,Batu Caves,3.2333,101.6667,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-106.11.94.27-57975-443-6,SinkHoleMessage,1.31E+17,115.135.242.250,57263,AS4788,204.95.99.26,333,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-23.206.166.62-33559-80-6,SinkHoleMessage,1.31E+17,180.73.2.31,53406,AS38322,204.95.99.109,333,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.46-10.42.0.151-443-54716-6,SinkHoleMessage,1.31E+17,113.210.9.222,17037,AS9534,204.95.99.109,7777,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /ready HTTP/1.1,WORMS
10.42.0.211-106.39.169.66-53148-80-6,SinkHoleMessage,1.31E+17,1.9.96.161,1648,AS4788,204.95.99.109,88,Unknown,MY,13,Kuala Terengganu,5.3302,103.1408,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.196-10.42.0.211-443-57235-6,SinkHoleMessage,1.31E+17,183.171.175.132,38180,AS10030,204.95.99.26,1177,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,"lv|'|'|SGFjS2VkX0QyMjdBNUMw|'|'|KB|'|'|user|'|'|2014-04-23|'|'|USA|'|'|Win 7 Ultimate SP0 x64|'|'|Yes|'|'|0.5.0E|'|'|..|'|'|RE9UQSAy|'|'|5702673368512820f82155c9e1d5e18a,[endof]",WORMS
10.42.0.211-40.69.219.199-46633-443-6,SinkHoleMessage,1.31E+17,124.13.163.199,25743,AS4788,204.95.99.109,81,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
221.228.208.94-10.42.0.151-80-37550-6,SinkHoleMessage,1.31E+17,210.187.210.228,59256,AS4788,204.95.99.100,4040,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-36.110.213.49-47403-443-6,SinkHoleMessage,1.31E+17,113.210.136.42,27196,AS9534,204.95.99.86,991,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.11.46-10.42.0.151-443-42299-6,SinkHoleMessage,1.31E+17,118.100.232.48,51072,AS4788,204.95.99.109,1122,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.12.138-10.42.0.211-443-48230-6,SinkHoleMessage,1.31E+17,202.185.77.115,27480,AS132688,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,lv0njxq80Dark HeRoo_789C891C0njxq80GBR0njxq80WIN_7 X86 SP10njxq800.3.3a0njxq80Y0njxq80Battery Meter,RECONNAISSANCE
10.42.0.42-52.86.56.92-40231-443-6,SinkHoleMessage,1.31E+17,203.106.156.100,3607,AS4788,204.95.99.31,288,Unknown,MY,1,Kulai,1.6561,103.6032,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-115.239.210.141-57524-80-6,SinkHoleMessage,1.31E+17,203.106.151.123,2796,AS4788,204.95.99.86,1604,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.6.195-10.42.0.151-443-60899-6,SinkHoleMessage,1.31E+17,115.132.58.128,10475,AS4788,204.95.99.109,88,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.12.174-10.42.0.42-443-54087-6,SinkHoleMessage,1.31E+17,210.187.214.193,56643,AS4788,204.95.99.109,1998,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-52313-53-17,SinkHoleMessage,1.31E+17,1.9.106.239,4542,AS4788,204.95.99.26,82,Unknown,MY,11,Kuching,1.55,110.3333,0,0,33|,WORMS
10.42.0.211-104.193.88.109-38517-80-6,SinkHoleMessage,1.31E+17,210.187.208.162,63005,AS4788,204.95.99.86,9091,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.9.227-10.42.0.42-443-34835-6,SinkHoleMessage,1.31E+17,115.135.255.100,17546,AS4788,204.95.99.86,9090,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
174.35.73.110-10.42.0.211-80-48028-6,SinkHoleMessage,1.31E+17,175.140.231.65,50279,AS4788,204.95.99.144,80,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,GET / HTTP/1.1,RECONNAISSANCE
10.42.0.151-23.46.217.174-40765-443-6,SinkHoleMessage,1.31E+17,175.139.21.216,53398,AS4788,204.95.99.109,1998,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
209.10.120.26-10.42.0.211-80-45519-6,SinkHoleMessage,1.31E+17,203.106.148.251,25493,AS4788,204.95.99.86,991,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-10.42.0.1-32906-53-17,SinkHoleMessage,1.31E+17,175.141.11.110,19587,AS4788,204.95.99.31,2288,Unknown,MY,9,Jelutong,5.39,100.3189,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.227-10.42.0.151-443-58567-17,SinkHoleMessage,1.31E+17,175.145.181.1,51229,AS4788,204.95.99.109,8089,Unknown,MY,9,Penang,5.4112,100.3354,0,0,myversion|2.9,RECONNAISSANCE
10.42.0.211-72.21.206.135-60504-443-6,SinkHoleMessage,1.31E+17,219.92.115.116,60960,AS4788,204.95.99.26,1122,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.1-10.42.0.42-53-55662-17,SinkHoleMessage,1.31E+17,115.132.90.195,55443,AS4788,204.95.99.86,4442,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
202.77.129.232-10.42.0.211-80-48680-6,SinkHoleMessage,1.31E+17,202.184.111.90,14151,AS2042,204.95.99.109,4,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
203.205.158.61-10.42.0.42-80-46668-6,SinkHoleMessage,1.31E+17,203.106.150.155,11715,AS4788,204.95.99.86,991,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-10.42.0.1-42813-53-17,SinkHoleMessage,1.31E+17,113.210.11.41,31703,AS9534,204.95.99.109,1991,Unknown,MY,12,Kajang,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-23.205.27.180-34040-80-6,SinkHoleMessage,1.31E+17,175.142.92.231,50492,AS4788,204.95.99.109,88,Unknown,MY,2,Alor Setar,6.121,100.3601,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-31.13.65.1-40970-443-6,SinkHoleMessage,1.31E+17,203.106.150.73,8546,AS4788,204.95.99.86,1604,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-106.11.15.99-46330-443-6,SinkHoleMessage,1.31E+17,175.140.126.128,53001,AS4788,204.95.99.31,288,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.8.3-10.42.0.211-80-37891-6,SinkHoleMessage,1.31E+17,115.132.48.3,62129,AS4788,204.95.99.109,1890,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,190,RECONNAISSANCE
172.217.1.174-10.42.0.42-443-50670-6,SinkHoleMessage,1.31E+17,1.9.96.56,10277,AS4788,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,lv0njxq80w0rm 4_5CD70A8C0njxq80PT110640njxq80XP USER0njxq800njxq80WIN_XP X86 SP30njxq800.4d0njxq80N0njxq80--,RECONNAISSANCE
10.42.0.211-10.42.0.1-62875-53-17,SinkHoleMessage,1.31E+17,175.144.29.165,13089,AS4788,204.95.99.109,1888,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.3.99-10.42.0.42-443-33800-6,SinkHoleMessage,1.31E+17,175.140.91.128,21159,AS4788,204.95.99.86,84,Unknown,MY,12,Seri Kembangan,3.0333,101.7167,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.193-10.42.0.151-443-35922-6,SinkHoleMessage,1.31E+17,113.210.134.151,13130,AS9534,204.95.99.86,2320,Unknown,MY,12,Rawang,3.3213,101.5767,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
152.163.56.2-10.42.0.42-443-40646-6,SinkHoleMessage,1.31E+17,175.137.186.230,18220,AS4788,204.95.99.109,333,Unknown,MY,12,Klang,3.0333,101.45,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-10.42.0.1-27717-53-17,SinkHoleMessage,1.31E+17,183.171.183.251,46787,AS10030,204.95.99.109,333,Unknown,MY,16,Kota Kinabalu,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-36.110.213.49-58845-80-6,SinkHoleMessage,1.31E+17,123.136.107.154,10598,AS38466,204.95.99.109,81,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
